jMRUI Data Textfile

Filename: glu.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-2.7204E0	1.892E0	3.7246E-4	2.5954E-1
-2.4105E0	2.2033E0	3.722E-4	2.5978E-1
-2.0616E0	2.4641E0	3.7161E-4	2.6002E-1
-1.6822E0	2.6696E0	3.7138E-4	2.6027E-1
-1.2808E0	2.816E0	3.719E-4	2.6051E-1
-8.6675E-1	2.901E0	3.7209E-4	2.6075E-1
-4.4951E-1	2.9238E0	3.7211E-4	2.6099E-1
-3.848E-2	2.885E0	3.7178E-4	2.6124E-1
3.5714E-1	2.7865E0	3.7158E-4	2.6148E-1
7.2861E-1	2.6318E0	3.7231E-4	2.6172E-1
1.0678E0	2.4255E0	3.7261E-4	2.6196E-1
1.3676E0	2.1736E0	3.7248E-4	2.6221E-1
1.6216E0	1.8828E0	3.7286E-4	2.6245E-1
1.8247E0	1.5608E0	3.7317E-4	2.6269E-1
1.9732E0	1.2161E0	3.7298E-4	2.6293E-1
2.0646E0	8.5749E-1	3.7241E-4	2.6318E-1
2.0978E0	4.9394E-1	3.7234E-4	2.6342E-1
2.073E0	1.346E-1	3.7336E-4	2.6366E-1
1.9921E0	-2.1165E-1	3.7412E-4	2.639E-1
1.858E0	-5.3633E-1	3.7412E-4	2.6415E-1
1.6751E0	-8.3154E-1	3.7419E-4	2.6439E-1
1.4488E0	-1.0902E0	3.7433E-4	2.6463E-1
1.1857E0	-1.3062E0	3.7442E-4	2.6487E-1
8.9294E-1	-1.4744E0	3.7456E-4	2.6511E-1
